session_uid,subject_id,session_number,is_practice,source_file,matlab_variable,sex_recorded,n_stored_trials,n_responses,n_counter_raw,feedback_condition,planned_signaled_code,sigma,stimulus_variance,n_hazard_blocks,hazard_block_lengths,Hset_raw,Hset_corrected,tau_raw,hazard_reciprocal_corrected,Hset_reciprocal_corrected,Hset_schedule_matches,reward_raw,penalty_raw,sessionstart_matlab_datenum,session_ind_file_raw,planned_parameters_raw,cp_matches_source_switch,r_matches_source_run,source_left_x,source_left_y,source_right_x,source_right_y
GC1:data2_practice,GC1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data2_practice,f,120,120,120,unsignaled,0,12.24744871391589,150.0,2,"(60, 60)","[[0.5, 0.7], [0.5, 0.7]]","[[0.5, 0.7], [0.5, 0.7]]",[],False,False,True,2.0,20.0,735425.525242678,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.5, 0.7],
       [0.5, 0.7]])}",True,True,34.5,28.5,64.5,28.5
GC1:data2,GC1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data2,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,2,"(1000, 1000)","[[0.5, 0.7], [0.5, 0.7]]","[[0.5, 0.7], [0.5, 0.7]]",[],False,False,True,2.0,20.0,735425.5273438563,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.5, 0.7],
       [0.5, 0.7]])}",True,True,34.5,28.5,64.5,28.5
GC1:data3_practice,GC1,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data3_practice,f,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,2.0,20.0,735425.5646872947,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
GC1:data3,GC1,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data3,f,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,2.0,20.0,735425.5670395122,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
GC1:data4_practice,GC1,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data4_practice,f,120,120,120,unsignaled,0,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.3, 0.1, 0.7, 0.9, 0.5], [0.3, 0.1, 0.7, 0.9, 0.5]]","[[0.3, 0.1, 0.7, 0.9, 0.5], [0.3, 0.1, 0.7, 0.9, 0.5]]",[],False,False,True,2.0,20.0,735433.3975739761,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.3, 0.1, 0.7, 0.9, 0.5],
       [0.3, 0.1, 0.7, 0.9, 0.5]])}",True,True,34.5,28.5,64.5,28.5
GC1:data4,GC1,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data4,f,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.3, 0.1, 0.7, 0.9, 0.5], [0.3, 0.1, 0.7, 0.9, 0.5]]","[[0.3, 0.1, 0.7, 0.9, 0.5], [0.3, 0.1, 0.7, 0.9, 0.5]]",[],False,False,True,2.0,20.0,735433.3994950728,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.3, 0.1, 0.7, 0.9, 0.5],
       [0.3, 0.1, 0.7, 0.9, 0.5]])}",True,True,34.5,28.5,64.5,28.5
GC1:data5_practice,GC1,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data5_practice,f,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.95, 0.5], [0.95, 0.5]]","[[0.95, 0.5], [0.95, 0.5]]",[],False,False,True,2.0,20.0,735434.4579090823,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.95, 0.5 ],
       [0.95, 0.5 ]])}",True,True,34.5,28.5,64.5,28.5
GC1:data5,GC1,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data5,f,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.95, 0.5], [0.95, 0.5]]","[[0.95, 0.5], [0.95, 0.5]]",[],False,False,True,2.0,20.0,735434.460169243,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.95, 0.5 ],
       [0.95, 0.5 ]])}",True,True,34.5,28.5,64.5,28.5
GC1:data6_practice,GC1,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data6_practice,f,120,120,120,unsignaled,0,12.24744871391589,150.0,5,"(24, 24, 24, 24, 24)","[[0.7, 0.3, 0.9, 0.1, 0.5], [0.7, 0.3, 0.9, 0.1, 0.5]]","[[0.7, 0.3, 0.9, 0.1, 0.5], [0.7, 0.3, 0.9, 0.1, 0.5]]",[],False,False,True,2.0,20.0,735440.3990836056,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.7, 0.3, 0.9, 0.1, 0.5],
       [0.7, 0.3, 0.9, 0.1, 0.5]])}",True,True,34.5,28.5,64.5,28.5
GC1:data6,GC1,6,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GC1.mat,data6,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.3, 0.9, 0.1, 0.5], [0.7, 0.3, 0.9, 0.1, 0.5]]","[[0.7, 0.3, 0.9, 0.1, 0.5], [0.7, 0.3, 0.9, 0.1, 0.5]]",[],False,False,True,2.0,20.0,735440.4008290508,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.7, 0.3, 0.9, 0.1, 0.5],
       [0.7, 0.3, 0.9, 0.1, 0.5]])}",True,True,34.5,28.5,64.5,28.5
GT1:data1_practice,GT1,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data1_practice,m,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.7, 0.05], [0.7, 0.05]]","[[0.7, 0.05], [0.7, 0.05]]",[],False,False,True,1.0,20.0,735424.6530854644,6,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.7 , 0.05],
       [0.7 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data1,GT1,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data1,m,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.7, 0.05], [0.7, 0.05]]","[[0.7, 0.05], [0.7, 0.05]]",[],False,False,True,1.0,20.0,735424.6563135976,6,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.7 , 0.05],
       [0.7 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data2_practice,GT1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data2_practice,m,120,120,120,unsignaled,0,10.0,100.0,2,"(60, 60)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735430.655288963,6,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data2,GT1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data2,m,2000,2000,2000,unsignaled,0,10.0,100.0,2,"(1000, 1000)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735430.657172793,6,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data3_practice,GT1,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data3_practice,m,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.1, 0.95], [0.1, 0.95]]","[[0.1, 0.95], [0.1, 0.95]]",[],False,False,True,1.0,20.0,735431.6602393772,6,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1 , 0.95],
       [0.1 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data3,GT1,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data3,m,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.1, 0.95], [0.1, 0.95]]","[[0.1, 0.95], [0.1, 0.95]]",[],False,False,True,1.0,20.0,735431.6631516229,6,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1 , 0.95],
       [0.1 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data4_practice,GT1,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data4_practice,m,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735432.6537096066,6,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data4,GT1,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data4,m,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735432.6555650785,6,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data5_practice,GT1,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data5_practice,m,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.3, 0.95], [0.3, 0.95]]","[[0.3, 0.95], [0.3, 0.95]]",[],False,False,True,1.0,20.0,735433.657497955,6,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.3 , 0.95],
       [0.3 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
GT1:data5,GT1,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_GT1.mat,data5,m,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.3, 0.95], [0.3, 0.95]]","[[0.3, 0.95], [0.3, 0.95]]",[],False,False,True,1.0,20.0,735433.6597480911,6,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.3 , 0.95],
       [0.3 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
JB:data1,JB,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JB.mat,data1,f,2000,2000,2000,unsignaled,0,10.0,100.0,2,"(1000, 1000)","[[0.05, 0.3], [0.05, 0.3]]","[[0.05, 0.3], [0.05, 0.3]]","[[20.0, 3.3333333333333335], [20.0, 3.3333333333333335]]",False,False,True,,,,2,"{'tau': array([[20.        ,  3.33333333],
       [20.        ,  3.33333333]]), 'signaled': 0, 'sigma': 10, 'Hset': array([[0.05, 0.3 ],
       [0.05, 0.3 ]])}",True,True,34.5,27.0,64.5,27.0
JS:data1,JS,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS.mat,data1,m,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.3, 0.8999999999999999, 0.1, 0.7], [0.5, 0.3, 0.8999999999999999, 0.1, 0.7]]","[[0.5, 0.3, 0.8999999999999999, 0.1, 0.7], [0.5, 0.3, 0.8999999999999999, 0.1, 0.7]]","[[2.0, 3.3333333333333335, 1.1111111111111112, 10.0, 1.4285714285714286], [2.0, 3.3333333333333335, 1.1111111111111112, 10.0, 1.4285714285714286]]",False,False,True,,,,5,"{'tau': array([[ 2.        ,  3.33333333,  1.11111111, 10.        ,  1.42857143],
       [ 2.        ,  3.33333333,  1.11111111, 10.        ,  1.42857143]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.5, 0.3, 0.9, 0.1, 0.7],
       [0.5, 0.3, 0.9, 0.1, 0.7]])}",True,True,34.5,27.5,64.5,27.5
JS:data2,JS,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS.mat,data2,m,2000,2000,2000,signaled,1,12.24744871391589,150.0,2,"(1000, 1000)","[[0.05, 0.9500000000000001], [0.05, 0.9500000000000001]]","[[0.05, 0.9500000000000001], [0.05, 0.9500000000000001]]","[[20.0, 1.0526315789473684], [20.0, 1.0526315789473684]]",False,False,True,,,,5,"{'tau': array([[20.        ,  1.05263158],
       [20.        ,  1.05263158]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]])}",True,True,34.5,27.0,64.5,27.0
JS:data3,JS,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS.mat,data3,m,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112], [1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111],
       [ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1, 0.3, 0.5, 0.9],
       [0.7, 0.1, 0.3, 0.5, 0.9]])}",True,True,34.5,27.5,64.5,27.5
JS:data4,JS,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS.mat,data4,m,2000,2000,2000,mixed,2,12.24744871391589,150.0,2,"(1000, 1000)","[[0.9500000000000001, 0.05], [0.9500000000000001, 0.05]]","[[0.9500000000000001, 0.05], [0.9500000000000001, 0.05]]","[[1.0526315789473684, 20.0], [1.0526315789473684, 20.0]]",False,False,True,,,,5,"{'tau': array([[ 1.05263158, 20.        ],
       [ 1.05263158, 20.        ]]), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]])}",True,True,34.5,27.0,64.5,27.0
JS1:data1_practice,JS1,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data1_practice,f,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,,,735420.399873925,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
JS1:data1,JS1,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data1,f,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,,,735420.4024825185,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
JS1:data2_practice,JS1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data2_practice,f,120,120,120,unsignaled,0,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.5, 0.7, 0.9, 0.3, 0.1], [0.5, 0.7, 0.9, 0.3, 0.1]]","[[0.5, 0.7, 0.9, 0.3, 0.1], [0.5, 0.7, 0.9, 0.3, 0.1]]",[],False,False,True,,,735423.3973665468,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.5, 0.7, 0.9, 0.3, 0.1],
       [0.5, 0.7, 0.9, 0.3, 0.1]])}",True,True,34.5,28.5,64.5,28.5
JS1:data2,JS1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data2,f,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.7, 0.9, 0.3, 0.1], [0.5, 0.7, 0.9, 0.3, 0.1]]","[[0.5, 0.7, 0.9, 0.3, 0.1], [0.5, 0.7, 0.9, 0.3, 0.1]]",[],False,False,True,,,735423.3992139429,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.5, 0.7, 0.9, 0.3, 0.1],
       [0.5, 0.7, 0.9, 0.3, 0.1]])}",True,True,34.5,28.5,64.5,28.5
JS1:data3_practice,JS1,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data3_practice,f,120,120,120,signaled,1,12.24744871391589,150.0,2,"(60, 60)","[[0.1, 0.9], [0.1, 0.9]]","[[0.1, 0.9], [0.1, 0.9]]",[],False,False,True,2.0,20.0,735425.4002629642,7,"{'sigma': 12.24744871391589, 'signaled': 1, 'Hset': array([[0.1, 0.9],
       [0.1, 0.9]])}",True,True,34.5,28.5,64.5,28.5
JS1:data3,JS1,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data3,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,2,"(1000, 1000)","[[0.1, 0.9], [0.1, 0.9]]","[[0.1, 0.9], [0.1, 0.9]]",[],False,False,True,2.0,20.0,735425.4032657117,7,"{'sigma': 12.24744871391589, 'signaled': 1, 'Hset': array([[0.1, 0.9],
       [0.1, 0.9]])}",True,True,34.5,28.5,64.5,28.5
JS1:data4_practice,JS1,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data4_practice,f,120,120,120,unsignaled,0,12.24744871391589,150.0,5,"(24, 24, 24, 24, 24)","[[0.3, 0.7, 0.1, 0.5, 0.9], [0.3, 0.7, 0.1, 0.5, 0.9]]","[[0.3, 0.7, 0.1, 0.5, 0.9], [0.3, 0.7, 0.1, 0.5, 0.9]]",[],False,False,True,2.0,20.0,735427.5626814135,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.3, 0.7, 0.1, 0.5, 0.9],
       [0.3, 0.7, 0.1, 0.5, 0.9]])}",True,True,34.5,28.5,64.5,28.5
JS1:data4,JS1,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data4,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.3, 0.7, 0.1, 0.5, 0.9], [0.3, 0.7, 0.1, 0.5, 0.9]]","[[0.3, 0.7, 0.1, 0.5, 0.9], [0.3, 0.7, 0.1, 0.5, 0.9]]",[],False,False,True,2.0,20.0,735427.564277381,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.3, 0.7, 0.1, 0.5, 0.9],
       [0.3, 0.7, 0.1, 0.5, 0.9]])}",True,True,34.5,28.5,64.5,28.5
JS1:data5_practice,JS1,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data5_practice,f,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.05, 0.95], [0.05, 0.95]]","[[0.05, 0.95], [0.05, 0.95]]",[],False,False,True,2.0,20.0,735434.395980235,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]])}",True,True,34.5,28.5,64.5,28.5
JS1:data5,JS1,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data5,f,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.05, 0.95], [0.05, 0.95]]","[[0.05, 0.95], [0.05, 0.95]]",[],False,False,True,2.0,20.0,735434.3983272149,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]])}",True,True,34.5,28.5,64.5,28.5
JS1:data6_practice,JS1,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data6_practice,f,120,120,120,unsignaled,0,12.24744871391589,150.0,2,"(60, 60)","[[0.3, 0.9], [0.3, 0.9]]","[[0.3, 0.9], [0.3, 0.9]]",[],False,False,True,2.0,20.0,735439.3894203574,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.3, 0.9],
       [0.3, 0.9]])}",True,True,34.5,28.5,64.5,28.5
JS1:data6,JS1,6,False,data/Glaze_Triangles/data_2AFC/raw_data/data_JS1.mat,data6,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,2,"(1000, 1000)","[[0.3, 0.9], [0.3, 0.9]]","[[0.3, 0.9], [0.3, 0.9]]",[],False,False,True,2.0,20.0,735439.3912424974,7,"{'sigma': 12.24744871391589, 'signaled': 0, 'Hset': array([[0.3, 0.9],
       [0.3, 0.9]])}",True,True,34.5,28.5,64.5,28.5
KA:data1,KA,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.7, 0.3, 0.1, 0.8999999999999999], [0.5, 0.7, 0.3, 0.1, 0.8999999999999999]]","[[0.5, 0.7, 0.3, 0.1, 0.8999999999999999], [0.5, 0.7, 0.3, 0.1, 0.8999999999999999]]","[[2.0, 1.4285714285714286, 3.3333333333333335, 10.0, 1.1111111111111112], [2.0, 1.4285714285714286, 3.3333333333333335, 10.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 2.        ,  1.42857143,  3.33333333, 10.        ,  1.11111111],
       [ 2.        ,  1.42857143,  3.33333333, 10.        ,  1.11111111]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.5, 0.7, 0.3, 0.1, 0.9],
       [0.5, 0.7, 0.3, 0.1, 0.9]])}",True,True,34.5,27.0,64.5,27.0
KA:data2,KA,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA.mat,data2,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.3, 0.5, 0.8999999999999999, 0.7, 0.1], [0.3, 0.5, 0.8999999999999999, 0.7, 0.1]]","[[0.3, 0.5, 0.8999999999999999, 0.7, 0.1], [0.3, 0.5, 0.8999999999999999, 0.7, 0.1]]","[[3.3333333333333335, 2.0, 1.1111111111111112, 1.4285714285714286, 10.0], [3.3333333333333335, 2.0, 1.1111111111111112, 1.4285714285714286, 10.0]]",False,False,True,,,,5,"{'tau': array([[ 3.33333333,  2.        ,  1.11111111,  1.42857143, 10.        ],
       [ 3.33333333,  2.        ,  1.11111111,  1.42857143, 10.        ]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.3, 0.5, 0.9, 0.7, 0.1],
       [0.3, 0.5, 0.9, 0.7, 0.1]])}",True,True,34.5,27.5,64.5,27.5
KA:data3,KA,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA.mat,data3,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112], [1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111],
       [ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111]]), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1, 0.3, 0.5, 0.9],
       [0.7, 0.1, 0.3, 0.5, 0.9]])}",True,True,34.5,27.0,64.5,27.0
KA:data4,KA,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA.mat,data4,f,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.3, 0.7, 0.1, 0.8999999999999999], [0.5, 0.3, 0.7, 0.1, 0.8999999999999999]]","[[0.5, 0.3, 0.7, 0.1, 0.8999999999999999], [0.5, 0.3, 0.7, 0.1, 0.8999999999999999]]","[[2.0, 3.3333333333333335, 1.4285714285714286, 10.0, 1.1111111111111112], [2.0, 3.3333333333333335, 1.4285714285714286, 10.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 2.        ,  3.33333333,  1.42857143, 10.        ,  1.11111111],
       [ 2.        ,  3.33333333,  1.42857143, 10.        ,  1.11111111]]), 'signaled': 0, 'sigma': 10, 'Hset': array([[0.5, 0.3, 0.7, 0.1, 0.9],
       [0.5, 0.3, 0.7, 0.1, 0.9]])}",True,True,34.5,27.0,64.5,27.0
KA2:data1,KA2,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA2.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.1, 0.5, 0.3, 0.8999999999999999, 0.7], [0.1, 0.5, 0.3, 0.8999999999999999, 0.7]]","[[0.1, 0.5, 0.3, 0.8999999999999999, 0.7], [0.1, 0.5, 0.3, 0.8999999999999999, 0.7]]","[[10.0, 2.0, 3.3333333333333335, 1.1111111111111112, 1.4285714285714286], [10.0, 2.0, 3.3333333333333335, 1.1111111111111112, 1.4285714285714286]]",False,False,True,,,,5,"{'tau': array([[10.        ,  2.        ,  3.33333333,  1.11111111,  1.42857143],
       [10.        ,  2.        ,  3.33333333,  1.11111111,  1.42857143]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.1, 0.5, 0.3, 0.9, 0.7],
       [0.1, 0.5, 0.3, 0.9, 0.7]])}",True,True,34.5,27.0,64.5,27.0
KA2:data2,KA2,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA2.mat,data2,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112], [1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111],
       [ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1, 0.3, 0.5, 0.9],
       [0.7, 0.1, 0.3, 0.5, 0.9]])}",True,True,34.5,27.0,64.5,27.0
